AP@2@20 ATK=311 EM=21 DEF%=13.1 CD%=23.3 CR%=6.6
MH@5@20 CD%=62.2 CR%=7.4 HP=1016 DEF=19 DEF%=5.8
MH@5@20 CD%=62.2 DEF=39 CR%=2.7 ATK%=10.5 HP=807
MH@5@20 CD%=62.2 EM=42 HP%=13.4 DEF%=13.9 CR%=7.0
MH@5@20 CD%=62.2 EM=61 DEF=21 CR%=9.7 HP%=4.7
MH@5@20 CD%=62.2 ER%=16.2 CR%=6.2 DEF%=12.4 HP%=5.2
MH@5@20 CD%=62.2 HP=508 DEF=65 CR%=5.8 ATK%=4.7
MH@5@20 CR%=31.1 DEF%=13.1 CD%=13.2 HP%=10.5 HP=478
MH@5@20 CR%=31.1 HP=747 CD%=19.4 HP%=4.7 ATK%=5.2
MH@5@20 CR%=31.1 HP=777 CD%=6.2 ER%=16.8 ATK=35
NO@1@20 HP=4780 DEF=19 CD%=13.2 ER%=11.0 ATK%=15.7
NO@1@20 HP=4780 ER%=5.2 CD%=14.0 HP%=9.3 CR%=9.3
NO@2@20 ATK=311 ATK%=10.5 HP%=9.3 CD%=6.2 EM=65
NO@2@20 ATK=311 CD%=20.2 HP=508 CR%=3.5 EM=42
NO@2@20 ATK=311 CR%=14.0 HP%=4.1 CD%=5.4 HP=598
NO@2@20 ATK=311 DEF=35 CD%=7.0 EM=35 ER%=17.5
NO@2@20 ATK=311 HP%=4.1 CR%=9.7 DEF%=13.9 CD%=15.5
NO@3@20 ATK%=46.6 ATK=56 ER%=9.7 HP=269 EM=23
NO@3@20 ATK%=46.6 CR%=9.3 DEF=21 ER%=10.4 DEF%=11.7
NO@3@20 ATK%=46.6 EM=35 DEF%=12.4 CD%=7.0 HP%=13.4
NO@3@20 ATK%=46.6 ER%=16.2 CD%=5.4 HP=508 DEF=39
NO@3@20 ER%=51.8 CR%=6.2 CD%=17.9 DEF=19 DEF%=13.1
NO@4@20 ATK%=46.6 ATK=33 ER%=13.0 DEF=39 CD%=14.0
NO@4@20 EDE%=46.6 ATK=35 CR%=3.9 ER%=16.2 EM=37
NO@4@20 EDG%=46.6 CD%=19.4 ATK%=9.9 CR%=2.7 DEF=58
NO@4@20 HP%=46.6 ER%=10.4 ATK=60 CR%=3.1 EM=21
NO@5@20 CR%=31.1 ER%=9.7 EM=40 CD%=11.7 ATK=49
NO@5@20 CR%=31.1 HP%=14.6 ATK%=4.7 ATK=31 EM=37
NO@5@20 HP%=46.6 DEF%=10.2 ER%=5.8 CR%=3.5 ATK=64
NWEW@1@20 HP=4780 ATK=27 CR%=3.1 CD%=14.0 HP%=15.2
NWEW@2@20 ATK=311 DEF=62 EM=16 CD%=5.4 CR%=10.5
NWEW@4@20 EDP%=46.6 CD%=7.0 CR%=9.7 ER%=17.5 HP%=5.8
OC@1@20 HP=4780 CD%=15.5 EM=42 CR%=3.9 DEF%=20.4
OC@1@20 HP=4780 CD%=6.2 CR%=3.5 ATK%=16.9 HP%=14.6
OC@1@20 HP=4780 ER%=16.8 CD%=5.4 CR%=7.0 DEF=46
OC@2@20 ATK=311 CD%=11.7 ER%=21.4 ATK%=5.8 DEF=23
OC@2@20 ATK=311 CR%=3.5 DEF=44 HP=1076 CD%=11.7
OC@3@20 ATK%=46.6 CR%=6.6 EM=23 ER%=24.0 DEF=21
OC@3@20 ATK%=46.6 EM=37 CD%=12.4 DEF=35 CR%=7.8
OC@3@20 HP%=46.6 CR%=9.3 ATK%=4.1 ER%=15.5 CD%=13.2
OC@4@20 EDH%=46.6 HP=866 CR%=3.9 ER%=6.5 HP%=15.7
OC@5@20 CD%=62.2 ATK=16 CR%=3.9 DEF=56 HP=687
OC@5@20 CD%=62.2 EM=16 DEF%=11.7 HP=687 HP%=8.7
OC@5@20 CD%=62.2 EM=21 ATK%=9.3 HP=836 ER%=10.4
OHC@1@20 HP=4780 ER%=5.8 ATK=47 CR%=6.2 DEF%=11.7
OHC@1@20 HP=4780 HP%=9.3 ER%=13.0 DEF%=26.2 ATK=18
OHC@2@20 ATK=311 DEF%=10.9 CR%=16.7 ER%=6.5 CD%=6.2
OHC@2@20 ATK=311 DEF%=6.6 EM=40 ER%=13.0 CD%=21.8
OHC@2@20 ATK=311 DEF=21 ER%=5.8 HP=1255 CD%=5.4
OHC@3@20 ER%=51.8 ATK%=11.1 ATK=45 DEF%=11.7 CR%=3.9
OHC@3@20 ER%=51.8 ATK=51 DEF%=21.9 DEF=19 HP=299
OHC@3@20 ER%=51.8 HP=508 CD%=5.4 ATK=58 CR%=9.7
OHC@3@20 HP%=46.6 ER%=5.8 ATK%=10.5 CR%=7.0 HP=807
OHC@3@20 HP%=46.6 ER%=5.8 DEF=42 ATK=62 CD%=12.4
OHC@4@20 HP%=46.6 ATK%=18.1 HP=209 CD%=13.2 ER%=9.7
OHC@5@20 ATK%=46.6 HP=837 CD%=6.2 ATK=53 DEF=23
OHC@5@20 CR%=31.1 CD%=12.4 ATK%=14.6 DEF%=11.7 HP=299
OHC@5@20 CR%=31.1 HP=568 HP%=5.2 ATK=62 ATK%=5.8
OHC@5@20 HB%=35.9 ER%=5.8 DEF=44 HP=538 ATK=47
PF@1@20 HP=4780 CR%=3.9 DEF%=19.7 CD%=13.2 ATK%=9.9
PF@3@20 ATK%=46.6 DEF=42 DEF%=5.1 CR%=7.4 HP=747
PF@4@20 EDD%=46.6 CD%=7.0 DEF=42 CR%=12.4 ATK%=4.1
SDP@1@20 HP=4780 EM=42 ER%=16.8 HP%=9.9 DEF=23
SDP@1@20 HP=4780 ER%=11.7 HP%=9.9 CD%=7.8 DEF%=18.9
SDP@2@20 ATK=311 DEF=42 CR%=14.0 HP%=11.7 HP=269
SDP@2@20 ATK=311 HP%=14.0 ER%=11.7 DEF=44 EM=23
SDP@4@20 EDH%=46.6 EM=42 HP%=5.2 CR%=3.5 CD%=28.0
SDP@4@20 HP%=46.6 HP=269 ER%=16.2 EM=40 DEF=56
SDP@5@20 HP%=46.6 DEF=23 HP=538 CR%=11.7 ATK=33
SHCC@1@20 HP=4780 ATK%=5.8 CR%=5.8 DEF%=13.9 DEF=67
SHCC@1@20 HP=4780 ATK=37 EM=86 CR%=3.9 CD%=11.7
SHCC@1@20 HP=4780 CD%=21.0 DEF%=13.1 HP%=9.3 DEF=21
SHCC@2@20 ATK=311 DEF%=11.7 CR%=6.2 ER%=16.8 EM=19
SHCC@2@20 ATK=311 DEF%=5.8 DEF=86 ER%=12.3 EM=40
SHCC@2@20 ATK=311 DEF=37 EM=40 CD%=6.2 CR%=11.7
SHCC@3@20 ATK%=46.6 ER%=4.5 CD%=32.6 DEF%=6.6 DEF=23
SHCC@3@20 DEF%=58.3 ER%=5.2 HP%=15.2 CD%=22.5 CR%=3.1
SHCC@3@20 ER%=51.8 ATK=16 CD%=7.8 ATK%=5.8 HP%=23.3
SHCC@4@20 DEF%=58.3 ATK=35 CD%=5.4 ATK%=16.3 DEF=44
SHCC@5@20 CR%=31.1 DEF%=16.0 DEF=49 CD%=13.2 EM=21
SHCC@5@20 CR%=31.1 DEF=37 EM=54 HP=209 ATK%=10.5
SHCC@5@20 CR%=31.1 HP=299 ER%=5.2 ATK%=15.2 DEF%=16.8
SR@1@20 HP=4780 ATK%=21.0 CD%=13.2 EM=42 ATK=19
SR@1@20 HP=4780 DEF%=6.6 CR%=6.2 EM=61 ATK%=10.5
SR@1@20 HP=4780 ER%=13.6 EM=19 CD%=19.4 ATK%=10.5
SR@1@20 HP=4780 ER%=5.2 CR%=5.8 ATK%=14.6 DEF%=17.5
SR@1@20 HP=4780 HP%=4.1 CR%=7.0 EM=44 CD%=28.8
SR@1@20 HP=4780 HP%=5.8 CD%=17.9 ATK%=5.8 EM=56
SR@1@20 HP=4780 HP%=9.3 ATK=51 CD%=12.4 CR%=5.8
SR@2@20 ATK=311 CD%=13.2 ATK%=9.9 CR%=10.1 HP=269
SR@2@20 ATK=311 CD%=17.1 DEF=21 ATK%=4.7 CR%=10.5
SR@2@20 ATK=311 CR%=11.3 HP=478 CD%=19.4 ATK%=5.2
SR@2@20 ATK=311 CR%=13.2 EM=42 ER%=4.5 CD%=7.0
SR@2@20 ATK=311 CR%=6.2 HP=478 ATK%=14.6 CD%=7.8
SR@2@20 ATK=311 EM=40 CD%=5.4 HP=777 CR%=10.1
SR@2@20 ATK=311 ER%=13.0 CR%=6.6 ATK%=8.2 DEF%=17.5
SR@3@20 ATK%=46.6 ATK=29 CR%=8.2 CD%=11.7 DEF=21
SR@3@20 ATK%=46.6 CR%=7.0 ATK=31 EM=68 HP=209
SR@3@20 ATK%=46.6 EM=70 CR%=2.7 HP=239 ER%=17.5
SR@3@20 ATK%=46.6 HP%=9.3 CR%=3.9 ER%=16.2 DEF%=11.7
SR@3@20 ATK%=46.6 HP=478 ATK=16 EM=37 CR%=10.1
SR@3@20 EM=186 HP%=8.7 CD%=7.8 CR%=9.7 ATK=31
SR@3@20 ER%=51.8 CR%=6.6 CD%=10.9 ATK%=9.3 ATK=35
SR@3@20 HP%=46.6 ER%=6.5 ATK=16 CD%=14.8 EM=79
SR@4@20 EDA%=46.6 CD%=13.2 ER%=11.0 ATK%=8.2 HP%=10.5
SR@4@20 EDC%=46.6 ATK=31 HP%=21.0 CD%=11.7 ATK%=4.7
SR@4@20 EDC%=46.6 ATK=43 CD%=10.9 ER%=5.2 HP=418
SR@4@20 EDC%=46.6 CD%=14.0 ATK%=14.0 ATK=33 DEF=16
SR@4@20 EDE%=46.6 ATK=18 EM=65 CD%=22.5 HP=209
SR@4@20 EDE%=46.6 CD%=13.2 ATK=18 ER%=24.0 DEF=23
SR@4@20 EDP%=46.6 CR%=7.0 ER%=5.2 HP=538 EM=56
SR@4@20 HP%=46.6 ATK%=8.7 CD%=21.8 CR%=3.5 DEF%=13.1
SR@4@20 PD%=58.3 CR%=3.1 ATK%=5.2 ATK=54 HP=747
SR@5@20 CD%=62.2 ATK=35 ER%=10.4 HP%=10.5 CR%=6.6
SR@5@20 CD%=62.2 CR%=9.3 HP=209 ER%=17.5 ATK=18
SR@5@20 CD%=62.2 ER%=11.0 HP=239 HP%=16.3 CR%=5.4
SR@5@20 CR%=31.1 CD%=18.7 DEF=19 ATK=33 HP%=10.5
SR@5@20 CR%=31.1 CD%=26.4 EM=40 DEF=21 HP=568
SR@5@20 CR%=31.1 EM=19 CD%=33.4 HP=269 DEF=19
SR@5@20 CR%=31.1 HP%=9.9 ATK=19 ER%=10.4 DEF=62
SR@5@20 EM=186 ER%=11.7 CR%=10.9 DEF%=13.9 HP=209
TF@1@20 HP=4780 ATK%=4.7 CD%=25.6 CR%=5.8 DEF=42
TF@2@20 ATK=311 CD%=13.2 ATK%=10.5 EM=19 CR%=9.3
TF@3@20 ATK%=46.6 HP=209 CR%=2.7 EM=37 CD%=25.6
TF@4@20 EM=186 ATK=47 HP=508 CD%=14.8 ATK%=5.8
TM@1@20 HP=4780 DEF=23 DEF%=6.6 HP%=12.8 CR%=10.9
TM@1@20 HP=4780 DEF=42 EM=58 HP%=4.7 ATK=51
TM@1@20 HP=4780 EM=35 ATK%=4.1 HP%=9.3 CR%=10.1
TM@1@20 HP=4780 ER%=17.5 ATK%=5.8 DEF=56 CR%=3.5
TM@1@20 HP=4780 ER%=25.2 CD%=5.4 DEF%=5.8 DEF=23
TM@1@20 HP=4780 HP%=5.2 CR%=3.9 DEF=35 ER%=20.7
TM@2@20 ATK=311 EM=35 CD%=11.7 HP%=10.5 DEF%=10.9
TM@2@20 ATK=311 ER%=15.5 HP=269 ATK%=4.1 CR%=10.1
TM@2@20 ATK=311 ER%=9.7 CR%=12.0 ATK%=4.1 DEF=21
TM@2@20 ATK=311 HP%=12.8 HP=627 EM=16 CD%=5.4
TM@2@20 ATK=311 HP%=4.7 DEF=21 HP=687 ATK%=16.3
TM@2@20 ATK=311 HP=209 ER%=6.5 CR%=9.3 DEF%=21.1
TM@2@20 ATK=311 HP=239 CD%=21.0 DEF=51 ATK%=5.8
TM@2@20 ATK=311 HP=508 ATK%=11.1 ER%=10.4 HP%=9.9
TM@3@20 ER%=51.8 ATK=19 EM=40 ATK%=13.4 HP%=8.7
TM@3@20 HP%=46.6 ATK%=22.7 DEF=21 ER%=6.5 DEF%=13.1
TM@3@20 HP%=46.6 DEF=32 CR%=14.0 ATK=19 DEF%=5.8
TM@3@20 HP%=46.6 HP=239 EM=86 DEF=23 CD%=18.6
TM@4@20 EDG%=46.6 CR%=6.6 HP=568 ATK%=15.7 HP%=5.2
TM@4@20 EDP%=46.6 ER%=16.2 CR%=6.6 ATK%=10.5 HP=239
TM@4@20 HP%=46.6 ATK%=10.5 ATK=35 HP=777 EM=16
TM@4@20 HP%=46.6 ATK%=5.8 CD%=21.0 HP=687 DEF%=10.9
TM@4@20 HP%=46.6 ATK=18 HP=717 DEF%=11.7 DEF=39
TM@4@20 HP%=46.6 DEF%=5.8 DEF=44 ER%=16.8 CD%=13.2
TM@4@20 HP%=46.6 HP=478 EM=40 ER%=5.2 CR%=9.7
TM@5@20 CD%=62.2 CR%=6.2 ATK%=14.0 HP=418 ER%=11.0
TM@5@20 HP%=46.6 ATK%=9.3 ER%=17.5 HP=269 CR%=5.8
TM@5@20 HP%=46.6 CR%=7.4 HP=777 ER%=6.5 DEF=42
TM@5@20 HP%=46.6 ER%=15.5 HP=568 ATK=29 ATK%=5.2
TM@5@20 HP%=46.6 HP=418 ATK=33 ER%=5.8 CR%=12.8
TS@4@20 EDP%=46.6 DEF=23 DEF%=12.4 CR%=14.4 HP=209
VG@1@20 HP=4780 CD%=17.9 DEF=21 HP%=8.2 ATK=31
VG@2@20 ATK=311 ATK%=17.5 HP%=5.8 CD%=10.9 DEF=19
VG@3@20 HP%=46.6 HP=687 DEF%=12.4 EM=40 ATK=19
VG@5@20 HP%=46.6 CD%=11.7 DEF=21 ATK%=16.3 ATK=31
VH@4@20 ATK%=46.6 CR%=14.8 ER%=9.7 EM=19 HP%=10.5
VV@1@20 HP=4780 ATK%=4.1 CD%=6.2 ATK=47 DEF=58
VV@1@20 HP=4780 ATK%=9.9 CD%=7.0 DEF=39 ATK=51
VV@1@20 HP=4780 ATK=19 EM=61 CD%=27.2 DEF%=6.6
VV@1@20 HP=4780 ATK=35 ER%=15.5 EM=35 DEF=16
VV@1@20 HP=4780 CD%=18.7 DEF%=13.1 EM=23 ER%=9.1
VV@1@20 HP=4780 EM=23 ER%=10.4 ATK%=10.5 CD%=17.1
VV@1@20 HP=4780 EM=33 DEF=44 CR%=8.9 CD%=7.0
VV@1@20 HP=4780 EM=35 CR%=2.7 ATK%=14.6 ER%=11.0
VV@1@20 HP=4780 ER%=16.2 DEF%=12.4 CR%=6.6 ATK%=9.9
VV@2@20 ATK=311 ATK%=5.2 CD%=14.8 ER%=21.4 HP=239
VV@2@20 ATK=311 ATK%=9.3 DEF%=18.2 HP=538 CR%=5.4
VV@2@20 ATK=311 CD%=14.8 ER%=17.5 DEF=44 ATK%=8.7
VV@2@20 ATK=311 CD%=28.0 ATK%=10.5 EM=42 HP=299
VV@2@20 ATK=311 EM=40 CR%=7.8 DEF%=7.3 CD%=22.5
VV@2@20 ATK=311 ER%=16.8 EM=23 CD%=11.7 DEF%=14.6
VV@2@20 ATK=311 ER%=21.4 EM=42 HP=209 HP%=5.2
VV@2@20 ATK=311 ER%=5.8 CD%=26.4 HP=448 EM=47
VV@2@20 ATK=311 HP=478 HP%=14.6 CD%=7.8 ER%=13.0
VV@3@20 ATK%=46.6 ATK=33 DEF=37 CR%=3.1 EM=58
VV@3@20 ATK%=46.6 CD%=13.2 CR%=6.6 ER%=4.5 DEF=67
VV@3@20 ATK%=46.6 CR%=10.5 EM=21 DEF=58 ATK=19
VV@3@20 ATK%=46.6 EM=82 ER%=4.5 DEF=23 HP=478
VV@3@20 EM=186 ER%=16.2 DEF%=5.1 ATK%=13.4 ATK=16
VV@3@20 ER%=51.8 ATK%=8.7 HP=538 DEF=39 CD%=18.6
VV@3@20 ER%=51.8 ATK=14 CR%=9.3 HP%=9.9 CD%=13.2
VV@3@20 ER%=51.8 ATK=33 HP%=8.7 DEF=39 CR%=10.5
VV@3@20 ER%=51.8 CR%=3.5 HP=538 EM=61 CD%=11.7
VV@3@20 ER%=51.8 EM=35 CR%=7.0 ATK%=9.3 DEF%=12.4
VV@4@20 ATK%=46.6 CR%=9.3 DEF=35 HP=508 CD%=5.4
VV@4@20 ATK%=46.6 EM=23 CR%=9.7 HP=717 HP%=10.5
VV@4@20 DEF%=58.3 ATK=47 DEF=62 ER%=12.3 HP=209
VV@4@20 EDA%=46.6 HP%=15.2 ER%=15.5 DEF=21 CR%=7.0
VV@4@20 EM=186 DEF%=10.9 HP=777 ATK%=5.8 CD%=18.6
VV@5@20 ATK%=46.6 HP%=14.6 EM=16 DEF=65 ATK=18
VV@5@20 CR%=31.1 CD%=12.4 ER%=6.5 ATK=45 ATK%=9.9
VV@5@20 CR%=31.1 ER%=16.8 ATK=16 DEF=42 EM=42
VV@5@20 CR%=31.1 HP=747 ER%=4.5 ATK=35 EM=37
VV@5@20 EM=186 DEF%=7.3 ER%=18.8 HP=598 ATK%=11.1
VV@5@20 EM=186 HP%=5.2 ER%=10.4 CR%=3.5 DEF%=25.5
WT@1@20 HP=4780 CD%=5.4 ER%=11.7 CR%=6.6 EM=56
WT@1@20 HP=4780 CR%=6.2 ATK=51 EM=42 CD%=13.2
WT@1@20 HP=4780 DEF%=13.9 CR%=7.0 HP%=8.7 CD%=11.7
WT@2@20 ATK=311 ATK%=13.4 CD%=12.4 CR%=7.4 DEF=16
WT@2@20 ATK=311 CD%=14.8 CR%=6.6 DEF=21 EM=72
WT@2@20 ATK=311 CR%=7.0 EM=44 ER%=21.4 ATK%=5.8
WT@2@20 ATK=311 EM=56 ER%=6.5 CD%=7.0 CR%=9.7
WT@2@20 ATK=311 HP%=9.9 CR%=3.9 ATK%=16.9 EM=56
WT@3@20 ATK%=46.6 CD%=5.4 EM=40 ATK=31 DEF%=18.2
WT@3@20 EM=186 ER%=5.8 CR%=6.2 HP=269 CD%=28.0
WT@3@20 EM=186 HP%=5.2 ATK=29 ER%=16.2 CD%=21.8
WT@3@20 HP%=46.6 CD%=13.2 ATK=33 CR%=11.3 DEF=42
WT@3@20 HP%=46.6 CR%=10.5 ATK%=10.5 CD%=11.7 ATK=33
WT@3@20 HP%=46.6 DEF%=5.1 CR%=10.5 HP=538 CD%=13.2
WT@4@20 EDD%=46.6 ER%=15.5 CR%=3.1 CD%=20.2 ATK=18
WT@4@20 EDG%=46.6 CR%=13.2 CD%=5.4 ATK=37 ATK%=8.7
WT@4@20 EM=186 CR%=6.6 DEF=35 ATK=33 HP=448
WT@4@20 HP%=46.6 DEF%=5.8 ER%=11.0 CD%=21.8 EM=35
WT@5@20 CR%=31.1 ATK%=18.7 ATK=53 CD%=5.4 HP=209
WT@5@20 CR%=31.1 DEF=39 ER%=16.8 EM=40 CD%=7.8
WT@5@20 CR%=31.1 ER%=9.7 CD%=14.0 DEF=42 HP%=9.9
WT@5@20 EM=186 ATK%=8.2 HP=269 CD%=19.4 ATK=37
